"Date","Price","Open","High","Low","Vol.","Change %"
"03/29/2017","4,164.10","4,154.23","4,167.85","4,147.13","","0.24%"
"03/28/2017","4,154.23","4,129.49","4,163.11","4,120.01","","0.60%"
"03/27/2017","4,129.49","4,127.44","4,135.91","4,095.99","","0.05%"
"03/24/2017","4,127.44","4,130.22","4,148.42","4,115.29","","-0.07%"
"03/23/2017","4,130.22","4,139.62","4,150.52","4,124.72","","-0.23%"
"03/22/2017","4,139.62","4,124.94","4,143.06","4,113.32","","0.36%"
"03/21/2017","4,124.94","4,171.81","4,188.16","4,122.28","","-1.12%"
"03/20/2017","4,171.81","4,174.75","4,179.16","4,162.01","","-0.07%"
"03/17/2017","4,174.75","4,176.33","4,186.37","4,173.62","","-0.04%"
"03/16/2017","4,176.33","4,185.72","4,187.50","4,167.78","","-0.22%"
"03/15/2017","4,185.72","4,145.52","4,194.66","4,145.52","","0.97%"
"03/14/2017","4,145.52","4,160.85","4,160.85","4,134.72","","-0.37%"
"03/13/2017","4,160.85","4,159.25","4,163.00","4,150.20","","0.04%"
"03/10/2017","4,159.25","4,142.27","4,164.22","4,142.27","","0.41%"
"03/09/2017","4,142.27","4,139.44","4,144.91","4,121.30","","0.07%"
"03/08/2017","4,139.44","4,142.44","4,154.16","4,135.74","","-0.07%"
"03/07/2017","4,142.44","4,155.93","4,155.98","4,137.69","","-0.32%"
"03/06/2017","4,155.93","4,167.72","4,167.72","4,143.93","","-0.28%"
"03/03/2017","4,167.72","4,166.19","4,167.92","4,152.99","","0.04%"
"03/02/2017","4,166.19","4,186.30","4,186.30","4,163.37","","-0.48%"
"03/01/2017","4,186.30","4,132.88","4,192.41","4,132.88","","1.29%"
"02/28/2017","4,132.88","4,148.42","4,148.42","4,127.52","","-0.37%"
"02/27/2017","4,148.42","4,143.94","4,150.70","4,130.81","","0.11%"
"02/24/2017","4,143.94","4,131.58","4,143.94","4,115.86","","0.30%"
"02/23/2017","4,131.58","4,133.20","4,143.83","4,117.93","","-0.04%"
"02/22/2017","4,133.20","4,140.00","4,140.25","4,126.93","","-0.16%"
"02/21/2017","4,140.00","4,118.72","4,142.39","4,118.72","","0.52%"
"02/20/2017","4,118.72","4,118.72","4,118.72","4,118.72","","0.00%"
"02/17/2017","4,118.72","4,105.37","4,118.72","4,096.87","","0.33%"
"02/16/2017","4,105.37","4,113.69","4,118.15","4,095.08","","-0.20%"
"02/15/2017","4,113.69","4,090.12","4,117.38","4,085.86","","0.58%"
"02/14/2017","4,090.12","4,076.38","4,090.25","4,062.98","","0.34%"
"02/13/2017","4,076.38","4,056.82","4,080.11","4,056.82","","0.48%"
"02/10/2017","4,056.82","4,041.34","4,062.37","4,041.34","","0.38%"
"02/09/2017","4,041.34","4,019.48","4,047.29","4,019.48","","0.54%"
"02/08/2017","4,019.48","4,013.50","4,021.16","4,000.07","","0.15%"
"02/07/2017","4,013.50","4,009.85","4,023.89","4,006.29","","0.09%"
"02/06/2017","4,009.85","4,012.83","4,012.83","4,000.22","","-0.07%"
"02/03/2017","4,012.83","3,986.19","4,014.05","3,986.19","","0.67%"
"02/02/2017","3,986.19","3,983.02","3,991.59","3,970.56","","0.08%"
"02/01/2017","3,983.02","3,978.55","3,994.98","3,966.91","","0.11%"
"01/31/2017","3,978.55","3,980.45","3,980.45","3,955.45","","-0.05%"
"01/30/2017","3,980.45","4,005.91","4,005.91","3,958.95","","-0.64%"
"01/27/2017","4,005.91","4,006.07","4,011.20","4,000.54","","0.00%"
"01/26/2017","4,006.07","4,018.19","4,021.60","4,004.44","","-0.30%"
"01/25/2017","4,018.19","3,985.88","4,019.97","3,985.88","","0.81%"
"01/24/2017","3,985.88","3,958.57","3,992.47","3,958.57","","0.69%"
"01/23/2017","3,958.57","3,969.02","3,969.02","3,943.39","","-0.26%"
"01/20/2017","3,969.02","3,955.84","3,980.45","3,955.84","","0.33%"
"01/19/2017","3,955.84","3,975.33","3,977.17","3,947.64","","-0.49%"
"01/18/2017","3,975.33","3,968.98","3,975.42","3,965.06","","0.16%"
"01/17/2017","3,968.98","3,973.74","3,973.74","3,959.52","","-0.12%"
"01/16/2017","3,973.74","3,973.74","3,973.74","3,973.74","","0.00%"
"01/13/2017","3,973.74","3,967.07","3,979.81","3,967.07","","0.17%"
"01/12/2017","3,967.07","3,973.65","3,973.65","3,937.58","","-0.17%"
"01/11/2017","3,973.65","3,963.97","3,977.56","3,947.89","","0.24%"
"01/10/2017","3,963.97","3,962.67","3,980.22","3,959.17","","0.03%"
"01/09/2017","3,962.67","3,968.09","3,969.23","3,958.74","","-0.14%"
"01/06/2017","3,968.09","3,947.45","3,976.57","3,940.89","","0.52%"
"01/05/2017","3,947.45","3,947.97","3,951.15","3,935.61","","-0.01%"
"01/04/2017","3,947.97","3,925.72","3,952.33","3,925.72","","0.57%"
"01/03/2017","3,925.72","3,892.85","3,938.38","3,892.85","","0.84%"
"01/02/2017","3,892.85","3,892.85","3,892.85","3,892.85","","0.00%"
"12/30/2016","3,892.85","3,916.58","3,923.26","3,884.05","","-0.61%"
"12/29/2016","3,916.58","3,916.29","3,926.14","3,909.37","","0.01%"
"12/28/2016","3,916.29","3,948.56","3,953.02","3,914.37","","-0.82%"
"12/27/2016","3,948.56","3,939.21","3,963.34","3,939.21","","0.24%"
"12/26/2016","3,939.21","3,939.21","3,939.21","3,939.21","","0.00%"
"12/23/2016","3,939.21","3,932.89","3,939.29","3,930.81","","0.16%"
"12/22/2016","3,932.89","3,946.31","3,946.31","3,925.84","","-0.34%"
"12/21/2016","3,946.31","3,958.36","3,959.88","3,946.17","","-0.30%"
"12/20/2016","3,958.36","3,949.53","3,961.79","3,949.53","","0.22%"
"12/19/2016","3,949.53","3,944.97","3,964.49","3,943.20","","0.12%"
"12/16/2016","3,944.97","3,958.06","3,968.17","3,938.52","","-0.33%"
"12/15/2016","3,958.06","3,943.56","3,973.84","3,943.56","","0.37%"
"12/14/2016","3,943.56","3,974.31","3,981.94","3,935.53","","-0.77%"
"12/13/2016","3,974.31","3,944.45","3,988.42","3,944.45","","0.76%"
"12/12/2016","3,944.45","3,943.65","3,953.43","3,936.60","","0.02%"
"12/09/2016","3,943.65","3,916.55","3,944.53","3,916.55","","0.69%"
"12/08/2016","3,916.55","3,909.71","3,924.06","3,901.35","","0.17%"
"12/07/2016","3,909.71","3,865.62","3,910.20","3,852.68","","1.14%"
"12/06/2016","3,865.62","3,857.62","3,866.23","3,850.51","","0.21%"
"12/05/2016","3,857.62","3,834.16","3,868.46","3,834.16","","0.61%"
"12/02/2016","3,834.16","3,825.23","3,843.54","3,822.90","","0.23%"
"12/01/2016","3,825.26","3,861.77","3,865.83","3,818.52","","-0.95%"
"11/30/2016","3,861.77","3,880.47","3,895.89","3,861.77","","-0.48%"
"11/29/2016","3,880.47","3,880.99","3,892.52","3,869.97","","-0.01%"
"11/28/2016","3,880.99","3,901.05","3,901.05","3,878.73","","-0.51%"
"11/25/2016","3,901.05","3,886.35","3,901.05","3,886.35","","0.38%"
"11/24/2016","3,886.35","3,886.35","3,886.35","3,886.35","","0.00%"
"11/23/2016","3,886.35","3,888.24","3,888.24","3,867.14","","-0.05%"
"11/22/2016","3,888.24","3,889.67","3,897.76","3,873.20","","-0.04%"
"11/21/2016","3,889.67","3,857.82","3,890.74","3,857.82","","0.83%"
"11/18/2016","3,857.82","3,873.02","3,876.92","3,855.05","","-0.39%"
"11/17/2016","3,873.02","3,853.92","3,873.12","3,853.92","","0.50%"
"11/16/2016","3,853.92","3,849.10","3,859.97","3,840.43","","0.13%"
"11/15/2016","3,849.10","3,818.09","3,852.61","3,818.09","","0.81%"
"11/14/2016","3,818.09","3,839.50","3,845.45","3,805.28","","-0.56%"
"11/11/2016","3,839.50","3,852.56","3,852.56","3,821.71","","-0.34%"
"11/10/2016","3,852.56","3,863.58","3,892.43","3,825.27","","-0.29%"
"11/09/2016","3,863.58","3,823.22","3,875.66","3,794.48","","1.06%"
"11/08/2016","3,823.22","3,808.22","3,837.50","3,793.81","","0.39%"
"11/07/2016","3,808.22","3,728.27","3,808.92","3,728.27","","2.14%"
"11/04/2016","3,728.27","3,730.27","3,753.23","3,721.02","","-0.05%"
"11/03/2016","3,730.27","3,754.89","3,757.93","3,725.16","","-0.66%"
"11/02/2016","3,754.89","3,777.89","3,781.73","3,749.59","","-0.61%"
"11/01/2016","3,777.89","3,800.94","3,810.33","3,751.71","","-0.61%"
"10/31/2016","3,800.94","3,804.84","3,813.40","3,799.55","","-0.10%"
"10/28/2016","3,804.84","3,812.24","3,832.28","3,795.24","","-0.19%"
"10/27/2016","3,812.24","3,826.44","3,842.97","3,810.27","","-0.37%"
"10/26/2016","3,826.44","3,838.28","3,842.45","3,814.79","","-0.31%"
"10/25/2016","3,838.28","3,856.73","3,856.73","3,835.73","","-0.48%"
"10/24/2016","3,856.73","3,836.38","3,861.26","3,836.38","","0.53%"
"10/21/2016","3,836.38","3,837.81","3,838.96","3,816.45","","-0.04%"
"10/20/2016","3,837.81","3,842.26","3,847.89","3,821.86","","-0.12%"
"10/19/2016","3,842.26","3,840.48","3,849.57","3,834.55","","0.05%"
"10/18/2016","3,840.48","3,824.84","3,852.68","3,824.84","","0.41%"
"10/17/2016","3,824.84","3,836.80","3,839.94","3,821.32","","-0.31%"
"10/14/2016","3,836.80","3,836.61","3,864.73","3,836.19","","0.00%"
"10/13/2016","3,836.61","3,848.81","3,848.81","3,805.32","","-0.32%"
