"Date","Price","Open","High","Low","Vol.","Change %"
"03/14/2023","7,731.83","7,590.53","7,757.24","7,590.53","","1.86%"
"03/13/2023","7,590.53","7,559.54","7,681.93","7,478.96","","0.41%"
"03/10/2023","7,559.54","7,674.76","7,704.15","7,529.59","","-1.50%"
"03/09/2023","7,674.76","7,799.36","7,868.22","7,659.39","","-1.60%"
"03/08/2023","7,799.36","7,783.55","7,814.60","7,752.94","","0.20%"
"03/07/2023","7,783.55","7,891.62","7,901.03","7,771.46","","-1.37%"
"03/06/2023","7,891.62","7,892.11","7,965.78","7,884.17","","-0.01%"
"03/03/2023","7,892.11","7,750.56","7,898.93","7,750.56","","1.83%"
"03/02/2023","7,750.56","7,678.61","7,769.71","7,629.88","","0.94%"
"03/01/2023","7,678.61","7,715.58","7,727.45","7,657.92","","-0.48%"
"02/28/2023","7,715.58","7,729.37","7,773.40","7,706.41","","-0.18%"
"02/27/2023","7,729.37","7,692.01","7,792.93","7,692.01","","0.49%"
"02/24/2023","7,692.01","7,796.48","7,796.48","7,639.23","","-1.34%"
"02/23/2023","7,796.48","7,741.31","7,822.07","7,701.55","","0.71%"
"02/22/2023","7,741.31","7,746.68","7,793.64","7,713.41","","-0.07%"
"02/21/2023","7,746.68","7,917.14","7,917.14","7,745.07","","-2.15%"
"02/17/2023","7,917.14","7,963.88","7,963.88","7,848.85","","-0.59%"
"02/16/2023","7,963.88","8,093.63","8,093.63","7,962.48","","-1.60%"
"02/15/2023","8,093.63","8,054.32","8,094.09","7,992.94","","0.49%"
"02/14/2023","8,054.32","8,036.45","8,090.24","7,957.78","","0.22%"
"02/13/2023","8,036.45","7,934.40","8,043.17","7,934.40","","1.29%"
"02/10/2023","7,934.40","7,943.13","7,951.35","7,878.99","","-0.11%"
"02/09/2023","7,943.13","8,012.48","8,097.46","7,917.45","","-0.87%"
"02/08/2023","8,012.48","8,120.85","8,120.85","7,999.83","","-1.33%"
"02/07/2023","8,120.85","7,995.42","8,145.68","7,956.77","","1.57%"
"02/06/2023","7,995.42","8,065.42","8,065.42","7,973.12","","-0.87%"
"02/03/2023","8,065.42","8,166.74","8,178.56","8,034.41","","-1.24%"
"02/02/2023","8,166.74","7,985.97","8,204.06","7,985.97","","2.26%"
"02/01/2023","7,985.97","7,864.82","8,042.92","7,799.38","","1.54%"
"01/31/2023","7,864.82","7,736.46","7,865.28","7,736.46","","1.66%"
"01/30/2023","7,736.46","7,868.18","7,868.18","7,732.10","","-1.67%"
"01/27/2023","7,868.18","7,827.50","7,915.67","7,798.58","","0.52%"
"01/26/2023","7,827.50","7,721.74","7,829.08","7,721.74","","1.37%"
"01/25/2023","7,721.74","7,740.49","7,740.49","7,575.81","","-0.24%"
"01/24/2023","7,740.49","7,763.15","7,763.15","7,699.46","","-0.29%"
"01/23/2023","7,763.15","7,654.75","7,796.74","7,654.75","","1.42%"
"01/20/2023","7,654.75","7,493.36","7,655.13","7,493.36","","2.15%"
"01/19/2023","7,493.36","7,557.37","7,557.37","7,468.38","","-0.85%"
"01/18/2023","7,557.37","7,663.92","7,733.34","7,553.37","","-1.39%"
"01/17/2023","7,663.92","7,665.52","7,709.47","7,645.81","","-0.02%"
"01/13/2023","7,665.52","7,623.87","7,672.33","7,562.92","","0.55%"
"01/12/2023","7,623.87","7,598.85","7,648.04","7,518.35","","0.33%"
"01/11/2023","7,598.85","7,482.42","7,599.47","7,482.42","","1.56%"
"01/10/2023","7,482.42","7,424.36","7,482.86","7,395.88","","0.78%"
"01/09/2023","7,424.36","7,414.34","7,549.05","7,414.34","","0.14%"
"01/06/2023","7,414.34","7,246.22","7,436.31","7,233.98","","2.32%"
"01/05/2023","7,246.22","7,347.50","7,347.50","7,238.11","","-1.38%"
"01/04/2023","7,347.50","7,302.62","7,383.56","7,268.42","","0.61%"
"01/03/2023","7,302.62","7,348.62","7,434.87","7,247.83","","-0.63%"
"12/30/2022","7,348.62","7,368.43","7,368.43","7,265.84","","-0.27%"
"12/29/2022","7,368.43","7,219.14","7,389.15","7,219.14","","2.07%"
"12/28/2022","7,219.14","7,314.05","7,355.73","7,214.17","","-1.30%"
"12/27/2022","7,314.05","7,363.63","7,363.63","7,287.04","","-0.67%"
"12/23/2022","7,363.63","7,332.02","7,366.07","7,271.01","","0.43%"
"12/22/2022","7,332.02","7,462.95","7,462.95","7,220.20","","-1.75%"
"12/21/2022","7,462.95","7,348.31","7,488.96","7,348.31","","1.56%"
"12/20/2022","7,348.31","7,344.31","7,380.28","7,286.23","","0.05%"
"12/19/2022","7,344.31","7,432.50","7,435.76","7,311.92","","-1.19%"
"12/16/2022","7,432.50","7,520.86","7,520.86","7,390.84","","-1.17%"
"12/15/2022","7,520.86","7,737.57","7,737.57","7,491.72","","-2.80%"
"12/14/2022","7,737.57","7,777.09","7,849.82","7,668.94","","-0.51%"
"12/13/2022","7,777.09","7,693.21","7,951.06","7,693.21","","1.09%"
"12/12/2022","7,693.21","7,584.58","7,693.28","7,584.58","","1.43%"
"12/09/2022","7,584.58","7,650.47","7,672.54","7,582.23","","-0.86%"
"12/08/2022","7,650.47","7,570.19","7,669.40","7,569.44","","1.06%"
"12/07/2022","7,570.19","7,584.32","7,618.20","7,540.78","","-0.19%"
"12/06/2022","7,584.32","7,723.02","7,724.85","7,541.56","","-1.80%"
"12/05/2022","7,723.02","7,876.10","7,876.10","7,694.82","","-1.94%"
"12/02/2022","7,876.10","7,887.11","7,896.71","7,775.93","","-0.14%"
"12/01/2022","7,887.11","7,869.84","7,925.38","7,821.01","","0.22%"
"11/30/2022","7,869.84","7,586.59","7,869.85","7,562.01","","3.73%"
"11/29/2022","7,586.59","7,621.05","7,640.05","7,554.34","","-0.45%"
"11/28/2022","7,621.05","7,744.40","7,744.40","7,602.27","","-1.59%"
"11/25/2022","7,744.40","7,741.38","7,762.32","7,732.74","","-0.21%"
"11/23/2022","7,761.06","7,704.44","7,777.83","7,698.94","","0.73%"
"11/22/2022","7,704.44","7,596.02","7,708.29","7,590.96","","1.43%"
"11/21/2022","7,596.02","7,650.44","7,650.44","7,573.40","","-0.71%"
"11/18/2022","7,650.44","7,631.85","7,697.08","7,588.84","","0.24%"
"11/17/2022","7,631.85","7,662.02","7,662.02","7,549.30","","-0.39%"
"11/16/2022","7,662.02","7,750.64","7,750.64","7,651.90","","-1.14%"
"11/15/2022","7,750.64","7,656.21","7,822.98","7,656.21","","1.23%"
"11/14/2022","7,656.21","7,724.63","7,757.29","7,649.46","","-0.89%"
"11/11/2022","7,724.63","7,618.72","7,744.39","7,601.50","","1.39%"
"11/10/2022","7,618.72","7,144.73","7,621.26","7,144.73","","6.63%"
"11/09/2022","7,144.73","7,309.77","7,309.77","7,136.46","","-2.26%"
"11/08/2022","7,309.77","7,269.93","7,384.66","7,224.06","","0.55%"
"11/07/2022","7,269.93","7,198.31","7,285.87","7,181.10","","0.99%"
"11/04/2022","7,198.31","7,102.82","7,252.65","7,066.72","","1.34%"
"11/03/2022","7,102.82","7,193.27","7,193.27","7,068.63","","-1.26%"
"11/02/2022","7,193.27","7,424.70","7,483.78","7,192.08","","-3.12%"
"11/01/2022","7,424.70","7,469.04","7,563.51","7,401.51","","-0.59%"
"10/31/2022","7,469.04","7,535.52","7,535.52","7,441.72","","-0.88%"
"10/28/2022","7,535.52","7,347.88","7,543.61","7,341.39","","2.55%"
"10/27/2022","7,347.88","7,428.91","7,457.59","7,340.86","","-1.09%"
"10/26/2022","7,428.91","7,523.97","7,557.54","7,403.31","","-1.26%"
"10/25/2022","7,523.97","7,379.09","7,530.15","7,379.09","","1.96%"
"10/24/2022","7,379.09","7,298.53","7,405.52","7,248.07","","1.10%"
"10/21/2022","7,298.53","7,134.51","7,307.89","7,092.57","","2.30%"
"10/20/2022","7,134.51","7,189.29","7,278.88","7,113.18","","-0.76%"
"10/19/2022","7,189.29","7,249.61","7,254.49","7,129.91","","-0.83%"
"10/18/2022","7,249.61","7,174.82","7,356.81","7,174.82","","1.04%"
"10/17/2022","7,174.82","6,964.32","7,194.91","6,964.32","","3.02%"
"10/14/2022","6,964.32","7,160.37","7,233.33","6,957.29","","-2.74%"
"10/13/2022","7,160.37","7,005.33","7,195.22","6,813.19","","2.21%"
"10/12/2022","7,005.33","7,018.64","7,062.41","6,992.10","","-0.19%"
"10/11/2022","7,018.64","7,075.42","7,127.87","6,969.91","","-0.80%"
"10/10/2022","7,075.42","7,144.66","7,165.49","7,019.99","","-0.97%"
"10/07/2022","7,144.66","7,380.29","7,380.29","7,108.74","","-3.19%"
"10/06/2022","7,380.29","7,436.72","7,479.77","7,369.18","","-0.76%"
"10/05/2022","7,436.72","7,437.43","7,483.72","7,300.03","","-0.01%"
"10/04/2022","7,437.43","7,210.23","7,438.20","7,210.23","","3.15%"
"10/03/2022","7,210.23","7,036.26","7,249.91","7,036.26","","2.47%"
"09/30/2022","7,036.26","7,142.74","7,219.00","7,035.33","","-1.49%"
"09/29/2022","7,142.74","7,306.77","7,306.77","7,076.77","","-2.24%"
"09/28/2022","7,306.77","7,162.72","7,340.19","7,143.73","","2.01%"
"09/27/2022","7,162.72","7,161.87","7,301.89","7,113.40","","0.01%"
"09/26/2022","7,161.87","7,221.78","7,292.32","7,150.09","","-0.83%"
"09/23/2022","7,221.78","7,338.66","7,338.66","7,134.28","","-1.59%"
"09/22/2022","7,338.66","7,412.93","7,412.93","7,319.60","","-1.00%"
"09/21/2022","7,412.93","7,534.75","7,653.63","7,412.63","","-1.62%"
"09/20/2022","7,534.75","7,617.45","7,617.45","7,478.82","","-1.09%"
"09/19/2022","7,617.45","7,570.62","7,620.66","7,498.84","","0.62%"
"09/16/2022","7,570.62","7,632.36","7,632.36","7,494.27","","-0.81%"
"09/15/2022","7,632.36","7,748.97","7,768.31","7,600.65","","-1.50%"
"09/14/2022","7,748.97","7,712.53","7,779.18","7,679.27","","0.47%"
"09/13/2022","7,712.53","8,088.40","8,088.40","7,692.79","","-4.65%"
"09/12/2022","8,088.40","7,997.43","8,102.98","7,997.43","","1.14%"
"09/09/2022","7,997.43","7,852.48","8,014.90","7,852.48","","1.85%"
"09/08/2022","7,852.48","7,796.82","7,863.13","7,721.91","","0.71%"
"09/07/2022","7,796.82","7,648.83","7,814.64","7,648.83","","1.93%"
"09/06/2022","7,648.83","7,681.30","7,717.79","7,600.32","","-0.42%"
"09/02/2022","7,681.30","7,769.71","7,874.91","7,643.22","","-1.14%"
"09/01/2022","7,769.71","7,761.76","7,776.40","7,631.40","","0.10%"
"08/31/2022","7,761.76","7,824.74","7,892.73","7,760.57","","-0.80%"
"08/30/2022","7,824.74","7,910.40","7,949.00","7,774.49","","-1.08%"
"08/29/2022","7,910.40","7,981.41","7,981.41","7,889.08","","-0.89%"
"08/26/2022","7,981.41","8,292.19","8,296.99","7,981.41","","-3.75%"
"08/25/2022","8,292.19","8,165.00","8,294.10","8,165.00","","1.56%"
"08/24/2022","8,165.00","8,142.35","8,201.31","8,119.22","","0.28%"
"08/23/2022","8,142.35","8,158.00","8,211.21","8,133.29","","-0.19%"
"08/22/2022","8,158.00","8,347.39","8,347.39","8,141.09","","-2.27%"
"08/19/2022","8,347.39","8,482.49","8,482.49","8,328.66","","-1.59%"
"08/18/2022","8,482.49","8,460.42","8,504.37","8,433.63","","0.26%"
"08/17/2022","8,460.42","8,536.24","8,536.24","8,415.47","","-0.89%"
"08/16/2022","8,536.24","8,535.66","8,580.69","8,469.33","","0.01%"
"08/15/2022","8,535.66","8,496.48","8,545.16","8,458.09","","0.46%"
"08/12/2022","8,496.48","8,343.15","8,496.48","8,343.15","","1.84%"
"08/11/2022","8,343.15","8,383.83","8,475.85","8,332.56","","-0.49%"
"08/10/2022","8,383.83","8,171.93","8,386.21","8,171.93","","2.59%"
"08/09/2022","8,171.93","8,248.48","8,248.48","8,148.99","","-0.93%"
"08/08/2022","8,248.48","8,261.88","8,358.46","8,222.17","","-0.16%"
"08/05/2022","8,261.88","8,282.68","8,285.65","8,177.49","","-0.25%"
"08/04/2022","8,282.68","8,268.94","8,294.24","8,223.28","","0.17%"
"08/03/2022","8,268.94","8,115.53","8,292.31","8,115.53","","1.89%"
"08/02/2022","8,115.53","8,154.57","8,213.73","8,078.06","","-0.48%"
"08/01/2022","8,154.57","8,171.58","8,222.84","8,097.65","","-0.21%"
"07/29/2022","8,171.58","8,038.12","8,191.42","8,038.12","","1.66%"
"07/28/2022","8,038.12","7,928.99","8,054.57","7,861.58","","1.38%"
"07/27/2022","7,928.99","7,678.36","7,962.09","7,678.36","","3.26%"
"07/26/2022","7,678.36","7,793.81","7,793.81","7,656.73","","-1.48%"
"07/25/2022","7,793.81","7,810.95","7,816.99","7,743.91","","-0.22%"
"07/22/2022","7,810.95","7,921.06","7,948.30","7,767.67","","-1.39%"
"07/21/2022","7,921.06","7,815.07","7,921.41","7,768.95","","1.36%"
"07/20/2022","7,815.07","7,731.32","7,843.16","7,720.74","","1.08%"
"07/19/2022","7,731.32","7,513.38","7,736.58","7,513.38","","2.90%"
"07/18/2022","7,513.38","7,581.56","7,675.18","7,489.10","","-0.90%"
"07/15/2022","7,581.56","7,455.65","7,582.19","7,455.65","","1.69%"
"07/14/2022","7,455.65","7,462.04","7,470.60","7,299.91","","-0.09%"
"07/13/2022","7,462.04","7,480.79","7,514.42","7,345.02","","-0.25%"
"07/12/2022","7,480.79","7,573.30","7,627.38","7,444.33","","-1.22%"
"07/11/2022","7,573.30","7,686.73","7,686.73","7,557.47","","-1.48%"
"07/08/2022","7,686.73","7,689.99","7,722.04","7,605.91","","-0.04%"
"07/07/2022","7,689.99","7,551.76","7,704.32","7,551.76","","1.83%"
"07/06/2022","7,551.76","7,516.77","7,603.54","7,477.84","","0.47%"
"07/05/2022","7,516.77","7,442.76","7,517.72","7,300.47","","0.99%"
"07/01/2022","7,442.76","7,373.08","7,449.19","7,304.68","","0.95%"
"06/30/2022","7,373.08","7,457.60","7,457.60","7,274.83","","-1.13%"
"06/29/2022","7,457.60","7,455.37","7,493.00","7,400.24","","0.03%"
"06/28/2022","7,455.37","7,657.55","7,730.08","7,453.18","","-2.64%"
"06/27/2022","7,657.55","7,700.26","7,736.61","7,634.53","","-0.55%"
"06/24/2022","7,700.26","7,454.21","7,703.01","7,454.21","","3.30%"
"06/23/2022","7,454.21","7,346.54","7,469.98","7,342.69","","1.47%"
"06/22/2022","7,346.54","7,353.89","7,433.36","7,260.82","","-0.10%"
"06/21/2022","7,353.89","7,175.21","7,397.93","7,175.21","","2.49%"
"06/17/2022","7,175.21","7,134.61","7,236.16","7,095.00","","0.57%"
"06/16/2022","7,134.61","7,402.82","7,402.82","7,078.79","","-3.62%"
"06/15/2022","7,402.82","7,268.94","7,495.58","7,260.38","","1.84%"
"06/14/2022","7,268.94","7,287.58","7,338.47","7,209.69","","-0.26%"
"06/13/2022","7,287.58","7,601.54","7,601.54","7,260.59","","-4.13%"
"06/10/2022","7,601.54","7,852.52","7,852.52","7,600.30","","-3.20%"
"06/09/2022","7,852.52","8,052.20","8,067.03","7,851.95","","-2.48%"
"06/08/2022","8,052.20","8,125.10","8,143.86","8,036.27","","-0.90%"
"06/07/2022","8,125.10","8,042.65","8,135.27","7,949.18","","1.03%"
"06/06/2022","8,042.65","8,016.74","8,147.23","8,013.95","","0.32%"
"06/03/2022","8,016.74","8,176.17","8,176.17","7,989.61","","-1.95%"
"06/02/2022","8,176.17","7,982.65","8,177.66","7,938.09","","2.42%"
"06/01/2022","7,982.65","8,037.38","8,128.18","7,929.96","","-0.68%"
"05/31/2022","8,037.38","8,095.06","8,112.57","7,974.22","","-0.71%"
"05/27/2022","8,095.06","7,861.56","8,095.25","7,861.56","","2.97%"
"05/26/2022","7,861.56","7,689.19","7,895.86","7,689.12","","2.24%"
"05/25/2022","7,689.19","7,610.22","7,735.55","7,569.72","","1.04%"
"05/24/2022","7,610.22","7,732.21","7,732.21","7,497.02","","-1.58%"
"05/23/2022","7,732.21","7,604.62","7,741.11","7,593.68","","1.68%"
"05/20/2022","7,604.62","7,599.40","7,699.15","7,407.62","","0.07%"
"05/19/2022","7,599.40","7,630.06","7,697.74","7,541.04","","-0.40%"
"05/18/2022","7,630.06","7,988.87","7,988.87","7,606.73","","-4.49%"
"05/17/2022","7,988.87","7,822.68","7,991.17","7,822.68","","2.12%"
"05/16/2022","7,822.68","7,884.57","7,907.74","7,786.45","","-0.78%"
"05/13/2022","7,884.57","7,653.45","7,914.23","7,653.45","","3.02%"
"05/12/2022","7,653.45","7,642.62","7,739.72","7,503.55","","0.14%"
"05/11/2022","7,642.62","7,821.60","7,897.46","7,628.26","","-2.29%"
"05/10/2022","7,821.60","7,775.68","7,959.06","7,728.37","","0.59%"
"05/09/2022","7,775.68","8,079.73","8,079.73","7,743.68","","-3.76%"
"05/06/2022","8,079.73","8,156.87","8,179.45","7,961.40","","-0.95%"
"05/05/2022","8,156.87","8,525.66","8,525.66","8,071.67","","-4.33%"
"05/04/2022","8,525.66","8,274.10","8,540.14","8,180.74","","3.04%"
"05/03/2022","8,274.10","8,262.44","8,318.63","8,221.89","","0.14%"
"05/02/2022","8,262.44","8,188.79","8,268.91","8,060.73","","0.90%"
"04/29/2022","8,188.79","8,510.29","8,510.29","8,175.41","","-3.78%"
"04/28/2022","8,510.29","8,256.90","8,557.64","8,256.90","","3.07%"
"04/27/2022","8,256.90","8,233.03","8,378.49","8,215.60","","0.29%"
"04/26/2022","8,233.03","8,511.39","8,511.39","8,233.01","","-3.27%"
"04/25/2022","8,511.39","8,421.73","8,515.98","8,323.86","","1.06%"
"04/22/2022","8,421.73","8,658.05","8,660.39","8,413.80","","-2.73%"
"04/21/2022","8,658.05","8,806.48","8,941.08","8,636.98","","-1.69%"
"04/20/2022","8,806.48","8,829.21","8,892.06","8,786.33","","-0.26%"
"04/19/2022","8,829.21","8,663.73","8,846.33","8,651.76","","1.91%"
"04/18/2022","8,663.73","8,677.17","8,712.54","8,607.00","","-0.15%"
"04/14/2022","8,677.17","8,828.83","8,852.89","8,673.65","","-1.72%"
"04/13/2022","8,828.83","8,691.85","8,847.58","8,686.66","","1.58%"
"04/12/2022","8,691.85","8,719.27","8,865.49","8,659.04","","-0.31%"
"04/11/2022","8,719.27","8,903.18","8,903.18","8,711.84","","-2.07%"
"04/08/2022","8,903.18","8,974.41","8,986.02","8,885.75","","-0.79%"
"04/07/2022","8,974.41","8,929.99","9,021.48","8,861.41","","0.50%"
"04/06/2022","8,929.99","9,076.34","9,076.34","8,859.68","","-1.61%"
"04/05/2022","9,076.34","9,231.69","9,231.69","9,052.57","","-1.68%"
"04/04/2022","9,231.69","9,111.87","9,232.97","9,111.87","","1.31%"
"04/01/2022","9,111.87","9,079.19","9,122.14","9,034.41","","0.36%"
"03/31/2022","9,079.19","9,225.88","9,230.30","9,079.16","","-1.59%"
"03/30/2022","9,225.88","9,315.00","9,315.00","9,183.48","","-0.96%"
"03/29/2022","9,315.00","9,164.38","9,331.59","9,164.38","","1.64%"
"03/28/2022","9,164.38","9,059.22","9,164.41","9,025.66","","1.16%"
"03/25/2022","9,059.22","9,045.33","9,076.47","8,964.87","","0.15%"
"03/24/2022","9,045.33","8,897.94","9,045.66","8,897.94","","1.66%"
"03/23/2022","8,897.94","9,018.50","9,018.50","8,897.48","","-1.34%"
"03/22/2022","9,018.50","8,898.87","9,039.32","8,898.87","","1.34%"
"03/21/2022","8,898.87","8,918.17","8,955.14","8,808.69","","-0.22%"
"03/18/2022","8,918.17","8,763.19","8,921.36","8,720.71","","1.77%"
"03/17/2022","8,763.19","8,647.07","8,763.19","8,592.17","","1.34%"
"03/16/2022","8,647.07","8,407.94","8,647.77","8,399.10","","2.84%"
"03/15/2022","8,407.94","8,199.97","8,424.05","8,199.97","","2.54%"
"03/14/2022","8,199.97","8,313.63","8,375.93","8,180.72","","-1.37%"
"03/11/2022","8,313.63","8,459.27","8,520.39","8,306.44","","-1.72%"
"03/10/2022","8,459.27","8,520.65","8,520.65","8,352.83","","-0.72%"
"03/09/2022","8,520.65","8,272.49","8,558.46","8,272.49","","3.00%"
"03/08/2022","8,272.49","8,321.53","8,493.87","8,219.05","","-0.59%"
"03/07/2022","8,321.53","8,602.62","8,612.18","8,319.81","","-3.27%"
"03/04/2022","8,602.62","8,693.99","8,693.99","8,523.17","","-1.05%"
"03/03/2022","8,693.99","8,780.11","8,826.23","8,655.81","","-0.98%"
"03/02/2022","8,780.11","8,626.90","8,808.68","8,626.90","","1.78%"
"03/01/2022","8,626.90","8,743.39","8,768.01","8,569.60","","-1.33%"
"02/28/2022","8,743.39","8,739.96","8,779.48","8,619.42","","0.04%"
"02/25/2022","8,739.96","8,574.28","8,741.30","8,529.15","","1.93%"
"02/24/2022","8,574.28","8,359.92","8,584.85","8,122.37","","2.56%"
"02/23/2022","8,359.92","8,543.92","8,625.83","8,353.90","","-2.15%"
"02/22/2022","8,543.92","8,648.22","8,682.40","8,464.07","","-1.21%"
"02/18/2022","8,648.22","8,732.24","8,761.63","8,600.13","","-0.96%"
"02/17/2022","8,732.24","8,954.37","8,954.37","8,722.10","","-2.48%"
"02/16/2022","8,954.37","8,960.37","8,981.39","8,847.90","","-0.07%"
"02/15/2022","8,960.37","8,785.36","8,963.49","8,785.36","","1.99%"
"02/14/2022","8,785.36","8,796.98","8,845.16","8,705.44","","-0.13%"
"02/11/2022","8,796.98","9,015.78","9,062.72","8,761.81","","-2.43%"
"02/10/2022","9,015.78","9,208.01","9,208.01","8,973.36","","-2.09%"
"02/09/2022","9,208.01","9,044.79","9,208.61","9,044.79","","1.80%"
"02/08/2022","9,044.79","8,964.54","9,065.38","8,905.83","","0.90%"
"02/07/2022","8,964.54","9,019.82","9,077.58","8,937.79","","-0.61%"
"02/04/2022","9,019.82","8,945.08","9,103.44","8,906.86","","0.84%"
"02/03/2022","8,945.08","9,250.32","9,250.32","8,927.97","","-3.30%"
"02/02/2022","9,250.32","9,159.45","9,262.74","9,159.45","","0.99%"
"02/01/2022","9,159.45","9,096.55","9,167.69","9,017.32","","0.69%"
"01/31/2022","9,096.55","8,871.32","9,099.47","8,857.48","","2.54%"
"01/28/2022","8,871.32","8,613.71","8,873.03","8,545.68","","2.99%"
"01/27/2022","8,613.71","8,685.98","8,843.68","8,587.03","","-0.83%"
"01/26/2022","8,685.98","8,695.30","8,940.67","8,597.04","","-0.11%"
"01/25/2022","8,695.30","8,868.43","8,868.43","8,607.57","","-1.95%"
"01/24/2022","8,868.43","8,821.24","8,881.18","8,432.25","","0.53%"
"01/21/2022","8,821.24","8,998.27","9,045.01","8,820.08","","-1.97%"
"01/20/2022","8,998.27","9,113.50","9,272.84","8,989.31","","-1.26%"
"01/19/2022","9,113.50","9,194.33","9,295.69","9,108.26","","-0.88%"
"01/18/2022","9,194.33","9,394.78","9,394.78","9,177.93","","-2.13%"
"01/14/2022","9,394.78","9,376.16","9,405.55","9,288.39","","0.20%"
"01/13/2022","9,376.16","9,583.04","9,618.40","9,358.66","","-2.16%"
"01/12/2022","9,583.04","9,553.72","9,648.51","9,541.48","","0.31%"
"01/11/2022","9,553.72","9,452.35","9,554.67","9,383.82","","1.07%"
"01/10/2022","9,452.35","9,456.18","9,458.37","9,218.76","","-0.04%"
"01/07/2022","9,456.18","9,539.05","9,572.95","9,431.37","","-0.87%"
"01/06/2022","9,539.05","9,560.41","9,610.16","9,466.74","","-0.22%"
"01/05/2022","9,560.41","9,817.20","9,817.20","9,558.60","","-2.62%"
"01/04/2022","9,817.20","9,903.55","9,916.25","9,756.47","","-0.87%"
"01/03/2022","9,903.55","9,857.31","9,914.72","9,814.72","","0.47%"
"12/31/2021","9,857.31","9,893.83","9,912.34","9,856.85","","-0.37%"
"12/30/2021","9,893.83","9,924.68","9,964.34","9,886.52","","-0.31%"
"12/29/2021","9,924.68","9,908.90","9,945.00","9,876.24","","0.16%"
"12/28/2021","9,908.90","9,945.32","9,966.05","9,893.79","","-0.37%"
"12/27/2021","9,945.32","9,796.73","9,945.67","9,796.73","","1.52%"
"12/23/2021","9,796.73","9,732.33","9,827.35","9,732.33","","0.66%"
"12/22/2021","9,732.33","9,624.32","9,735.06","9,617.48","","1.12%"
"12/21/2021","9,624.32","9,436.74","9,628.80","9,436.74","","1.99%"
"12/20/2021","9,436.74","9,547.23","9,547.23","9,365.38","","-1.16%"
"12/17/2021","9,547.23","9,607.15","9,641.96","9,482.83","","-0.62%"
"12/16/2021","9,607.15","9,777.01","9,813.11","9,564.53","","-1.74%"
"12/15/2021","9,777.01","9,581.41","9,782.39","9,516.74","","2.04%"
"12/14/2021","9,581.41","9,693.42","9,693.42","9,502.86","","-1.16%"
"12/13/2021","9,693.42","9,783.39","9,792.89","9,690.41","","-0.92%"
"12/10/2021","9,783.39","9,697.97","9,787.13","9,695.70","","0.88%"
"12/09/2021","9,697.97","9,800.86","9,807.49","9,695.88","","-1.05%"
"12/08/2021","9,800.86","9,744.05","9,805.43","9,714.22","","0.58%"
"12/07/2021","9,744.05","9,497.39","9,760.21","9,497.39","","2.60%"
"12/06/2021","9,497.39","9,411.00","9,530.03","9,359.32","","0.92%"
"12/03/2021","9,411.00","9,527.06","9,594.85","9,315.09","","-1.22%"
"12/02/2021","9,527.06","9,425.27","9,565.76","9,391.75","","1.08%"
"12/01/2021","9,425.27","9,566.18","9,727.27","9,421.10","","-1.47%"
"11/30/2021","9,566.18","9,732.27","9,746.03","9,549.63","","-1.71%"
"11/29/2021","9,732.27","9,575.37","9,770.59","9,575.37","","1.64%"
"11/26/2021","9,575.37","9,692.08","9,722.52","9,555.48","","-2.03%"
"11/24/2021","9,773.41","9,730.38","9,775.16","9,635.73","","0.44%"
"11/23/2021","9,730.38","9,760.20","9,776.30","9,631.10","","-0.31%"
"11/22/2021","9,760.20","9,864.16","9,949.11","9,758.17","","-1.05%"
"11/19/2021","9,864.16","9,844.11","9,908.33","9,844.11","","0.20%"
"11/18/2021","9,844.11","9,783.82","9,852.44","9,763.73","","0.62%"
"11/17/2021","9,783.82","9,804.75","9,820.62","9,775.17","","-0.21%"
"11/16/2021","9,804.75","9,726.10","9,823.78","9,717.89","","0.81%"
"11/15/2021","9,726.10","9,734.69","9,765.37","9,697.31","","-0.09%"
"11/12/2021","9,734.69","9,635.42","9,744.02","9,635.42","","1.03%"
"11/11/2021","9,635.42","9,624.75","9,681.05","9,624.75","","0.11%"
"11/10/2021","9,624.75","9,742.33","9,742.33","9,582.85","","-1.21%"
"11/09/2021","9,742.33","9,767.84","9,803.08","9,714.14","","-0.26%"
"11/08/2021","9,767.84","9,753.57","9,788.81","9,749.29","","0.15%"
"11/05/2021","9,753.57","9,741.74","9,801.11","9,711.06","","0.12%"
"11/04/2021","9,741.74","9,651.45","9,747.92","9,651.45","","0.94%"
"11/03/2021","9,651.45","9,584.16","9,656.75","9,556.62","","0.70%"
"11/02/2021","9,584.16","9,540.63","9,594.37","9,537.87","","0.46%"
"11/01/2021","9,540.63","9,526.76","9,552.27","9,496.92","","0.15%"
"10/29/2021","9,526.76","9,481.09","9,531.65","9,411.80","","0.48%"
"10/28/2021","9,481.09","9,379.44","9,483.88","9,379.44","","1.08%"
"10/27/2021","9,379.44","9,400.43","9,456.12","9,379.39","","-0.22%"
"10/26/2021","9,400.43","9,375.24","9,463.38","9,375.24","","0.27%"
"10/25/2021","9,375.24","9,313.72","9,392.24","9,288.59","","0.66%"
"10/22/2021","9,313.72","9,363.92","9,363.92","9,274.50","","-0.54%"
"10/21/2021","9,363.92","9,303.48","9,367.42","9,287.92","","0.65%"
"10/20/2021","9,303.48","9,291.37","9,321.08","9,280.54","","0.13%"
"10/19/2021","9,291.37","9,221.05","9,298.75","9,221.05","","0.76%"
"10/18/2021","9,221.05","9,158.31","9,223.90","9,111.27","","0.69%"
